sample_idx,true_label,pred_label,confidence,conf_0,conf_1,conf_2,conf_3
31782,left_hand,tongue,0.96000654,0.039030556,3.7120204e-05,0.0009258306,0.96000654
31783,left_hand,tongue,0.9576416,0.04115094,5.0441642e-05,0.0011569702,0.9576416
31784,left_hand,tongue,0.95554096,0.042772193,7.7952755e-05,0.0016088993,0.95554096
31785,left_hand,tongue,0.95355976,0.04439855,0.000101172474,0.0019405135,0.95355976
31786,left_hand,tongue,0.9532639,0.044721924,0.00011592145,0.0018982139,0.9532639
31787,left_hand,tongue,0.95552105,0.042370584,0.00013297089,0.0019754532,0.95552105
31788,left_hand,tongue,0.95797646,0.039700553,0.00015403461,0.0021688933,0.95797646
31789,left_hand,tongue,0.9637618,0.033810288,0.000170035,0.0022578724,0.9637618
31790,left_hand,tongue,0.9674082,0.029838597,0.00019237152,0.002560922,0.9674082
31791,left_hand,tongue,0.96772,0.028592894,0.0002186588,0.0034684842,0.96772
31792,left_hand,tongue,0.9664788,0.028613593,0.00025598795,0.0046515577,0.9664788
31793,left_hand,tongue,0.96672505,0.028353725,0.0002756786,0.0046455027,0.96672505
31794,left_hand,tongue,0.96625316,0.029089894,0.0003298436,0.0043270136,0.96625316
31795,left_hand,tongue,0.9674192,0.028035741,0.00035656063,0.004188497,0.9674192
31796,left_hand,tongue,0.9697318,0.025932064,0.0003669599,0.0039691506,0.9697318
31797,left_hand,tongue,0.9713306,0.02507488,0.00038002824,0.0032145747,0.9713306
31798,left_hand,tongue,0.96994656,0.026812756,0.00047526203,0.002765444,0.96994656
31799,left_hand,tongue,0.97049564,0.026230302,0.000585526,0.0026885588,0.97049564
31800,left_hand,tongue,0.9731794,0.023209838,0.0006014778,0.003009182,0.9731794
31801,left_hand,tongue,0.9750437,0.021082385,0.0005488485,0.0033250174,0.9750437
31802,left_hand,tongue,0.9754895,0.020216899,0.0004981669,0.0037953914,0.9754895
31803,left_hand,tongue,0.9766044,0.019124469,0.00040050014,0.003870683,0.9766044
31804,left_hand,tongue,0.9787329,0.017380042,0.00031571114,0.0035713005,0.9787329
31805,left_hand,tongue,0.98055124,0.016330617,0.00024364208,0.0028745118,0.98055124
31806,left_hand,tongue,0.9804073,0.016971992,0.00019163634,0.00242904,0.9804073
31807,left_hand,tongue,0.97933996,0.01846024,0.00014353567,0.0020562857,0.97933996
31808,left_hand,tongue,0.9791702,0.019076155,0.00012051259,0.0016331584,0.9791702
31809,left_hand,tongue,0.9790182,0.019572042,0.00011893153,0.0012908499,0.9790182
31810,left_hand,tongue,0.9781571,0.020484226,0.00014584592,0.0012127572,0.9781571
31811,left_hand,tongue,0.977625,0.020930663,0.00015367297,0.0012906514,0.977625
31812,left_hand,tongue,0.9784453,0.020064881,0.00012826658,0.0013614579,0.9784453
31813,left_hand,tongue,0.98043627,0.018207917,8.286114e-05,0.0012729571,0.98043627
31814,left_hand,tongue,0.9813517,0.01736951,6.056117e-05,0.001218247,0.9813517
31815,left_hand,tongue,0.981605,0.017236011,4.152003e-05,0.0011174006,0.981605
31816,left_hand,tongue,0.98269385,0.016308015,2.9574388e-05,0.00096864253,0.98269385
31817,left_hand,tongue,0.9821248,0.017019778,2.1990285e-05,0.0008334417,0.9821248
31818,left_hand,tongue,0.9801161,0.019147512,1.6679005e-05,0.0007197097,0.9801161
31819,left_hand,tongue,0.9769801,0.02236899,1.2055725e-05,0.0006388338,0.9769801
31820,left_hand,tongue,0.9745224,0.024795558,1.1802166e-05,0.0006701726,0.9745224
31821,left_hand,tongue,0.97273093,0.026509425,1.316035e-05,0.00074648217,0.97273093
31822,left_hand,tongue,0.973738,0.025378544,1.4835353e-05,0.0008685538,0.973738
31823,left_hand,tongue,0.97834283,0.020732356,1.1963077e-05,0.0009127985,0.97834283
31824,left_hand,tongue,0.9837446,0.0153493155,9.150886e-06,0.00089691364,0.9837446
31825,left_hand,tongue,0.9850033,0.014072102,7.907793e-06,0.0009167415,0.9850033
31826,left_hand,tongue,0.9854637,0.013557791,7.760554e-06,0.00097072416,0.9854637
31827,left_hand,tongue,0.98493564,0.014005554,7.4486675e-06,0.0010513955,0.98493564
31828,left_hand,tongue,0.9826773,0.016145326,8.684605e-06,0.0011687556,0.9826773
31829,left_hand,tongue,0.98014474,0.01876394,8.520319e-06,0.0010827697,0.98014474
31830,left_hand,tongue,0.97803843,0.02094559,8.1046155e-06,0.0010078517,0.97803843
31831,left_hand,tongue,0.97480315,0.02412906,7.5334515e-06,0.001060304,0.97480315
31832,left_hand,tongue,0.97107995,0.027704367,8.321019e-06,0.0012073126,0.97107995
31833,left_hand,tongue,0.96877474,0.029905532,1.0127311e-05,0.0013095383,0.96877474
31834,left_hand,tongue,0.97177213,0.026864542,1.0413156e-05,0.0013528974,0.97177213
31835,left_hand,tongue,0.9741399,0.024396688,9.128581e-06,0.0014542185,0.9741399
31836,left_hand,tongue,0.97279876,0.025469031,9.764659e-06,0.001722431,0.97279876
31837,left_hand,tongue,0.9687496,0.0291503,1.4625511e-05,0.0020854594,0.9687496
31838,left_hand,tongue,0.964937,0.032521464,2.4093508e-05,0.0025175316,0.964937
31839,left_hand,tongue,0.96066177,0.036240276,3.6339577e-05,0.003061709,0.96066177
31840,right_hand,tongue,0.9548366,0.041302104,4.96033e-05,0.0038117135,0.9548366
31841,right_hand,tongue,0.9474276,0.04836283,6.3672385e-05,0.004145924,0.9474276
31842,right_hand,tongue,0.93923634,0.056495,7.0859285e-05,0.0041978275,0.93923634
31843,right_hand,tongue,0.9281903,0.06743725,7.034071e-05,0.0043020896,0.9281903
31844,right_hand,tongue,0.9142654,0.08076693,8.194546e-05,0.004885715,0.9142654
31845,right_hand,tongue,0.9029493,0.09182668,0.000103171966,0.005120991,0.9029493
31846,right_hand,tongue,0.8977581,0.09677303,0.00011123776,0.005357633,0.8977581
31847,right_hand,tongue,0.89532465,0.098132394,0.000120984776,0.0064219367,0.89532465
31848,right_hand,tongue,0.8853755,0.105555974,0.00017396979,0.008894596,0.8853755
31849,right_hand,tongue,0.877687,0.111177824,0.00031013394,0.01082509,0.877687
31850,right_hand,tongue,0.8700864,0.11711864,0.00044125694,0.012353749,0.8700864
31851,right_hand,tongue,0.86653733,0.116959676,0.0006088975,0.01589422,0.86653733
31852,right_hand,tongue,0.85755086,0.121367775,0.0007914117,0.020289894,0.85755086
31853,right_hand,tongue,0.8387195,0.13872777,0.0009156413,0.02163713,0.8387195
31854,right_hand,tongue,0.8167038,0.16056442,0.0008442125,0.021887606,0.8167038
31855,right_hand,tongue,0.77453357,0.19825204,0.0007760844,0.026438378,0.77453357
31856,right_hand,tongue,0.72507256,0.24135251,0.00074931444,0.032825578,0.72507256
31857,right_hand,tongue,0.7023734,0.26341754,0.0006792662,0.033529807,0.7023734
31858,right_hand,tongue,0.68661886,0.28050888,0.00061767467,0.032254603,0.68661886
31859,right_hand,tongue,0.6724515,0.29249176,0.0005840323,0.034472622,0.6724515
31860,right_hand,tongue,0.6504772,0.3115574,0.0006138625,0.037351616,0.6504772
31861,right_hand,tongue,0.61602503,0.3408146,0.0007672084,0.04239318,0.61602503
31862,right_hand,tongue,0.6068826,0.34145588,0.0010162095,0.05064535,0.6068826
31863,right_hand,tongue,0.5973776,0.33387792,0.001189075,0.067555465,0.5973776
31864,right_hand,tongue,0.5792919,0.33631104,0.0011351483,0.083261915,0.5792919
31865,right_hand,tongue,0.5511128,0.35984534,0.00096963847,0.088072255,0.5511128
31866,right_hand,tongue,0.5303086,0.3788645,0.00085987814,0.089967005,0.5303086
31867,right_hand,tongue,0.5185702,0.38222384,0.00065838126,0.0985476,0.5185702
31868,right_hand,tongue,0.52290416,0.37454754,0.00047763519,0.10207068,0.52290416
31869,right_hand,tongue,0.5367917,0.37582642,0.00033904007,0.087042876,0.5367917
31870,right_hand,tongue,0.5696801,0.35697618,0.00027632862,0.07306743,0.5696801
31871,right_hand,tongue,0.6184153,0.31447703,0.00022646289,0.066881195,0.6184153
31872,right_hand,tongue,0.6423704,0.28707537,0.00022996093,0.07032424,0.6423704
31873,right_hand,tongue,0.6493166,0.27953398,0.00023782562,0.07091157,0.6493166
31874,right_hand,tongue,0.6583608,0.25822526,0.00029043294,0.08312348,0.6583608
31875,right_hand,tongue,0.6630443,0.23819013,0.00028520642,0.09848045,0.6630443
31876,right_hand,tongue,0.6635591,0.22623394,0.00026372197,0.10994325,0.6635591
31877,right_hand,tongue,0.6565517,0.23148082,0.00024463475,0.11172283,0.6565517
31878,right_hand,tongue,0.64732885,0.2313437,0.00021187439,0.12111553,0.64732885
31879,right_hand,tongue,0.6575749,0.23112945,0.0001305944,0.11116506,0.6575749
31880,right_hand,tongue,0.6835456,0.22439444,8.496402e-05,0.09197501,0.6835456
31881,right_hand,tongue,0.7126044,0.21420461,6.506615e-05,0.07312594,0.7126044
31882,right_hand,tongue,0.7335713,0.20059955,6.310417e-05,0.065765984,0.7335713
31883,right_hand,tongue,0.74533933,0.19127108,6.512886e-05,0.06332445,0.74533933
31884,right_hand,tongue,0.76094836,0.1763233,7.316468e-05,0.062655166,0.76094836
31885,right_hand,tongue,0.7639422,0.16723578,9.379405e-05,0.068728246,0.7639422
31886,right_hand,tongue,0.75848484,0.1650343,9.698643e-05,0.07638387,0.75848484
31887,right_hand,tongue,0.7572627,0.1622975,8.814257e-05,0.08035166,0.7572627
31888,right_hand,tongue,0.7651296,0.14971414,9.257362e-05,0.08506366,0.7651296
31889,right_hand,tongue,0.7714657,0.13955003,0.00010830289,0.08887589,0.7714657
31890,right_hand,tongue,0.77466637,0.13319747,9.675861e-05,0.092039354,0.77466637
31891,right_hand,tongue,0.77744496,0.1318781,7.861127e-05,0.09059832,0.77744496
31892,right_hand,tongue,0.78445214,0.12952405,7.388041e-05,0.0859499,0.78445214
31893,right_hand,tongue,0.8064534,0.1141567,8.67045e-05,0.07930322,0.8064534
31894,right_hand,tongue,0.8092182,0.10576455,9.5891606e-05,0.084921315,0.8092182
31895,right_hand,tongue,0.7948502,0.11003606,0.00010597672,0.0950078,0.7948502
31896,right_hand,tongue,0.759123,0.12949714,0.0001223561,0.111257456,0.759123
31897,right_hand,tongue,0.72691,0.14206341,0.00016128938,0.13086532,0.72691
31898,right_hand,tongue,0.70432985,0.14153694,0.00018091092,0.15395229,0.70432985
31899,right_hand,tongue,0.6704653,0.145799,0.00021568767,0.18352003,0.6704653
31900,right_hand,tongue,0.6207846,0.16192041,0.00025737332,0.21703763,0.6207846
31901,right_hand,tongue,0.58974624,0.17574804,0.0003225489,0.23418316,0.58974624
31902,right_hand,tongue,0.5443355,0.17930207,0.0003236226,0.27603886,0.5443355
31903,right_hand,tongue,0.48105913,0.18529971,0.00031329124,0.3333279,0.48105913
31904,right_hand,tongue,0.41679808,0.20143504,0.0003260181,0.38144082,0.41679808
31905,right_hand,right_hand,0.40963325,0.22287756,0.00034248616,0.40963325,0.3671467
31906,right_hand,right_hand,0.4352164,0.23010048,0.00029542146,0.4352164,0.3343877
31907,right_hand,right_hand,0.48166555,0.22748496,0.00026794113,0.48166555,0.29058152
31908,right_hand,right_hand,0.5086893,0.24096581,0.0002639974,0.5086893,0.2500809
31909,right_hand,right_hand,0.50768876,0.24972539,0.0002833316,0.50768876,0.24230255
31910,right_hand,right_hand,0.5239509,0.24647175,0.0003105329,0.5239509,0.22926685
31911,right_hand,right_hand,0.5672456,0.24028912,0.00031283268,0.5672456,0.19215243
31912,right_hand,right_hand,0.60289806,0.25047487,0.0002873365,0.60289806,0.14633977
31913,right_hand,right_hand,0.6304505,0.2518172,0.00026909175,0.6304505,0.11746322
31914,right_hand,right_hand,0.6667914,0.24067214,0.00022232672,0.6667914,0.09231418
31915,right_hand,right_hand,0.6992675,0.2271709,0.00015946572,0.6992675,0.0734021
31916,right_hand,right_hand,0.7122918,0.22613376,0.00012448714,0.7122918,0.06145
31917,right_hand,right_hand,0.7056795,0.23418278,0.00010229867,0.7056795,0.0600354
31918,right_hand,right_hand,0.7057265,0.23249301,8.9842964e-05,0.7057265,0.061690688
31919,right_hand,right_hand,0.7195527,0.22210574,7.606654e-05,0.7195527,0.058265515
31920,right_hand,right_hand,0.72523016,0.22199103,6.477966e-05,0.72523016,0.05271401
31921,right_hand,right_hand,0.7371555,0.21810523,5.553717e-05,0.7371555,0.044683672
31922,right_hand,right_hand,0.7566204,0.20703335,4.2284824e-05,0.7566204,0.03630396
31923,right_hand,right_hand,0.77093744,0.1991291,3.01152e-05,0.77093744,0.029903274
31924,right_hand,right_hand,0.7849503,0.18815687,2.4479334e-05,0.7849503,0.02686831
31925,right_hand,right_hand,0.79867035,0.17733315,2.0838792e-05,0.79867035,0.023975756
31926,right_hand,right_hand,0.8018099,0.1728784,1.9139678e-05,0.8018099,0.025292512
31927,right_hand,right_hand,0.79615813,0.17522228,1.7482786e-05,0.79615813,0.028602112
31928,right_hand,right_hand,0.78236294,0.18332717,1.6740389e-05,0.78236294,0.034293205
31929,right_hand,right_hand,0.77367276,0.18784809,1.5474767e-05,0.77367276,0.038463626
31930,right_hand,right_hand,0.7531181,0.20184664,1.3919647e-05,0.7531181,0.045021303
31931,right_hand,right_hand,0.73668444,0.21371762,1.1828794e-05,0.73668444,0.049586065
31932,right_hand,right_hand,0.7205809,0.22393006,1.1250687e-05,0.7205809,0.055477772
31933,right_hand,right_hand,0.7196769,0.22206058,1.2073571e-05,0.7196769,0.058250397
31934,right_hand,right_hand,0.70691407,0.22996548,1.1181932e-05,0.70691407,0.06310931
31935,right_hand,right_hand,0.6846597,0.2487728,9.836497e-06,0.6846597,0.06655766
31936,right_hand,right_hand,0.64510655,0.27048552,1.0902972e-05,0.64510655,0.084397025
31937,right_hand,right_hand,0.60890263,0.28049377,1.37780535e-05,0.60890263,0.11058984
31938,right_hand,right_hand,0.60373193,0.28020075,1.6405524e-05,0.60373193,0.11605094
31939,right_hand,right_hand,0.5962945,0.29362258,1.7789293e-05,0.5962945,0.11006518
31940,right_hand,right_hand,0.5872885,0.3022496,1.8961236e-05,0.5872885,0.11044291
31941,right_hand,right_hand,0.5937507,0.29153588,2.1088515e-05,0.5937507,0.11469233
31942,right_hand,right_hand,0.58077335,0.2978216,2.2155242e-05,0.58077335,0.12138289
31943,right_hand,right_hand,0.54432493,0.3206356,2.268255e-05,0.54432493,0.13501687
31944,right_hand,right_hand,0.5073214,0.33295614,2.7319142e-05,0.5073214,0.15969515
31945,right_hand,right_hand,0.4794548,0.34189874,3.273447e-05,0.4794548,0.17861374
31946,right_hand,right_hand,0.4473357,0.37026092,3.238556e-05,0.4473357,0.18237095
31947,right_hand,feet,0.4150148,0.4150148,3.140677e-05,0.40682122,0.17813256
31948,right_hand,feet,0.44489193,0.44489193,3.2912067e-05,0.36204872,0.1930264
31949,right_hand,feet,0.4610232,0.4610232,4.117031e-05,0.34252092,0.1964147
31950,right_hand,feet,0.46273628,0.46273628,4.6108475e-05,0.35354552,0.18367213
31951,right_hand,feet,0.47217354,0.47217354,4.9663147e-05,0.36126286,0.1665139
31952,right_hand,feet,0.47829753,0.47829753,5.631445e-05,0.35558125,0.1660649
31953,right_hand,feet,0.4669806,0.4669806,6.74535e-05,0.35707992,0.175872
31954,right_hand,feet,0.4402571,0.4402571,7.895178e-05,0.37477255,0.18489146
31955,right_hand,feet,0.43107507,0.43107507,8.244966e-05,0.39435896,0.17448354
31956,right_hand,feet,0.42781147,0.42781147,8.7457905e-05,0.41125822,0.16084287
31957,right_hand,feet,0.43666005,0.43666005,9.234294e-05,0.4170869,0.14616072
31958,right_hand,feet,0.45360795,0.45360795,8.290224e-05,0.4221146,0.12419446
31959,right_hand,feet,0.48413545,0.48413545,6.8979614e-05,0.420023,0.095772624
31960,right_hand,feet,0.48795748,0.48795748,7.007235e-05,0.43081343,0.08115904
31961,right_hand,feet,0.5022487,0.5022487,7.852142e-05,0.4255892,0.072083525
31962,right_hand,feet,0.49176517,0.49176517,8.663948e-05,0.44521034,0.06293783
31963,right_hand,feet,0.48561203,0.48561203,8.5410305e-05,0.4628777,0.051424846
31964,right_hand,right_hand,0.49056467,0.46334606,8.943654e-05,0.49056467,0.04599978
31965,right_hand,right_hand,0.49870375,0.46296352,9.246234e-05,0.49870375,0.03824025
31966,right_hand,right_hand,0.54033023,0.42653525,9.194929e-05,0.54033023,0.03304258
31967,right_hand,right_hand,0.5592266,0.41043687,8.618869e-05,0.5592266,0.030250354
31968,right_hand,right_hand,0.5926061,0.38084635,8.260107e-05,0.5926061,0.026464967
31969,right_hand,right_hand,0.6074859,0.37036678,7.5964264e-05,0.6074859,0.02207142
31970,right_hand,right_hand,0.60283613,0.3751949,7.0170165e-05,0.60283613,0.021898871
31971,right_hand,right_hand,0.5915655,0.38429645,7.174679e-05,0.5915655,0.024066282
31972,right_hand,right_hand,0.5904654,0.38356742,8.076463e-05,0.5904654,0.02588638
31973,right_hand,right_hand,0.5917223,0.38350502,9.869946e-05,0.5917223,0.024673937
31974,right_hand,right_hand,0.5812664,0.39214182,0.00011353118,0.5812664,0.026478305
31975,right_hand,right_hand,0.5933706,0.37877563,0.00013325117,0.5933706,0.02772053
31976,right_hand,right_hand,0.6111829,0.35932103,0.000134075,0.6111829,0.029361948
31977,right_hand,right_hand,0.6327017,0.33962065,0.00012649814,0.6327017,0.027551236
31978,right_hand,right_hand,0.65502053,0.31584674,0.00012416905,0.65502053,0.029008523
31979,right_hand,right_hand,0.6932599,0.27613258,0.000112779206,0.6932599,0.030494751
31980,right_hand,right_hand,0.72671324,0.24227045,0.00010406112,0.72671324,0.03091225
31981,right_hand,right_hand,0.7576003,0.21114378,0.00010241038,0.7576003,0.031153493
31982,right_hand,right_hand,0.750611,0.21470232,0.000106539446,0.750611,0.034580104
31983,right_hand,right_hand,0.74498093,0.2181651,0.00011923052,0.74498093,0.036734793
31984,right_hand,right_hand,0.73608595,0.2235802,0.00013333064,0.73608595,0.040200554
31985,right_hand,right_hand,0.73341763,0.22379339,0.00015253828,0.73341763,0.042636372
31986,right_hand,right_hand,0.7132119,0.23711579,0.00016068951,0.7132119,0.049511634
31987,right_hand,right_hand,0.70928526,0.23608524,0.00016744254,0.70928526,0.054462075
31988,right_hand,right_hand,0.71645325,0.22299255,0.00017344426,0.71645325,0.060380716
31989,right_hand,right_hand,0.7298671,0.20468111,0.00018633381,0.7298671,0.06526544
31990,right_hand,right_hand,0.73639685,0.19269334,0.00018432274,0.73639685,0.07072553
31991,right_hand,right_hand,0.7508175,0.1737494,0.00019129617,0.7508175,0.07524188
31992,right_hand,right_hand,0.75788414,0.1617637,0.00021896164,0.75788414,0.08013324
31993,right_hand,right_hand,0.7458181,0.16762717,0.0002498474,0.7458181,0.086304955
31994,right_hand,right_hand,0.7250544,0.1855567,0.00026526174,0.7250544,0.089123644
31995,right_hand,right_hand,0.7071409,0.1999463,0.00026992246,0.7071409,0.0926428
31996,right_hand,right_hand,0.692666,0.20872878,0.00029799403,0.692666,0.09830716
31997,right_hand,right_hand,0.6786974,0.21219444,0.00034112614,0.6786974,0.108767055
31998,right_hand,right_hand,0.67734504,0.20840946,0.00040691407,0.67734504,0.11383852
31999,right_hand,right_hand,0.7070986,0.18874599,0.00045899212,0.7070986,0.103696354
32000,right_hand,right_hand,0.73872524,0.17151077,0.00051007804,0.73872524,0.08925387
32001,right_hand,right_hand,0.74743986,0.16591065,0.0005224197,0.74743986,0.08612706
32002,right_hand,right_hand,0.7688035,0.15521803,0.0005064502,0.7688035,0.07547199
32003,right_hand,right_hand,0.79306257,0.14279403,0.0005125514,0.79306257,0.06363082
32004,right_hand,right_hand,0.79457736,0.14532942,0.00058640103,0.79457736,0.059506886
32005,right_hand,right_hand,0.7830464,0.1591071,0.0006393193,0.7830464,0.057207204
32006,right_hand,right_hand,0.7889337,0.16057737,0.0006441659,0.7889337,0.0498448
32007,right_hand,right_hand,0.8044571,0.15300328,0.0006256514,0.8044571,0.04191385
32008,right_hand,right_hand,0.82061774,0.14128156,0.0006928569,0.82061774,0.03740782
32009,right_hand,right_hand,0.8192023,0.14383091,0.00077085727,0.8192023,0.036195934
32010,right_hand,right_hand,0.8274594,0.13953193,0.00088662206,0.8274594,0.03212207
32011,right_hand,right_hand,0.84383947,0.1286033,0.00096366304,0.84383947,0.026593627
32012,right_hand,right_hand,0.86782974,0.11007803,0.00096897583,0.86782974,0.021123234
32013,right_hand,right_hand,0.87713283,0.10467973,0.000909504,0.87713283,0.017277988
32014,right_hand,right_hand,0.8868897,0.09749013,0.0008999334,0.8868897,0.014720238
32015,right_hand,right_hand,0.89755285,0.08862107,0.0009189383,0.89755285,0.01290717
32016,right_hand,right_hand,0.9118086,0.07586738,0.000991943,0.9118086,0.011332177
32017,right_hand,right_hand,0.9246743,0.06511689,0.0010595411,0.9246743,0.00914927
32018,right_hand,right_hand,0.93733424,0.05401764,0.0011047556,0.93733424,0.0075433804
32019,right_hand,right_hand,0.94822705,0.04479383,0.0011497086,0.94822705,0.005829485
32020,right_hand,right_hand,0.9542416,0.039545037,0.0012251495,0.9542416,0.0049882066
32021,right_hand,right_hand,0.960042,0.03433972,0.0012407774,0.960042,0.0043774713
32022,right_hand,right_hand,0.9652797,0.029075542,0.0012963121,0.9652797,0.0043484485
32023,right_hand,right_hand,0.9719448,0.022981541,0.0012688566,0.9719448,0.003804793
32024,right_hand,right_hand,0.9742955,0.020522134,0.0012377317,0.9742955,0.0039446717
32025,right_hand,right_hand,0.97632515,0.018392717,0.0012881205,0.97632515,0.0039939885
32026,right_hand,right_hand,0.9777089,0.016855193,0.0014924658,0.9777089,0.003943465
32027,right_hand,right_hand,0.98142093,0.013577931,0.0017526345,0.98142093,0.0032484762
32028,right_hand,right_hand,0.9831375,0.011639844,0.002095791,0.9831375,0.0031268604
32029,right_hand,right_hand,0.9847068,0.009796832,0.0023612485,0.9847068,0.0031351342
32030,right_hand,right_hand,0.9858753,0.008584151,0.0023021626,0.9858753,0.0032383457
32031,right_hand,right_hand,0.9880751,0.006881731,0.0020603011,0.9880751,0.0029829214
32032,right_hand,right_hand,0.98879695,0.005920016,0.0019761685,0.98879695,0.0033069828
32033,right_hand,right_hand,0.98916745,0.005117199,0.001984584,0.98916745,0.0037307811
32034,right_hand,right_hand,0.9886856,0.004591921,0.002248773,0.9886856,0.004473584
32035,right_hand,right_hand,0.9881661,0.0040088585,0.0026038704,0.9881661,0.0052212197
32036,right_hand,right_hand,0.9870439,0.0035639566,0.0033030172,0.9870439,0.0060890615
32037,right_hand,right_hand,0.9866035,0.0030372418,0.004096415,0.9866035,0.006262821
32038,right_hand,right_hand,0.9852169,0.0028523926,0.005091328,0.9852169,0.006839279
32039,right_hand,right_hand,0.9840349,0.0026825438,0.0058883205,0.9840349,0.0073942384
32040,right_hand,right_hand,0.98243356,0.0025776506,0.005963277,0.98243356,0.009025476
32041,right_hand,right_hand,0.98094237,0.0023571833,0.005853526,0.98094237,0.010846925
32042,right_hand,right_hand,0.97810817,0.00222703,0.006030094,0.97810817,0.013634625
32043,right_hand,right_hand,0.97585255,0.0020790736,0.0063015325,0.97585255,0.0157669
32044,right_hand,right_hand,0.9737042,0.0019404322,0.0068677776,0.9737042,0.017487623
32045,right_hand,right_hand,0.9699776,0.0018504014,0.0077823754,0.9699776,0.0203896
32046,right_hand,right_hand,0.9661977,0.0018226849,0.008363929,0.9661977,0.023615625
32047,right_hand,right_hand,0.9633296,0.0016962606,0.008942344,0.9633296,0.0260317
32048,right_hand,right_hand,0.9579631,0.0015209413,0.009797537,0.9579631,0.03071846
32049,right_hand,right_hand,0.94614047,0.0014957229,0.011380331,0.94614047,0.04098357
32050,right_hand,right_hand,0.934903,0.0016630065,0.01249153,0.934903,0.050942358
32051,right_hand,right_hand,0.93187785,0.0017249081,0.012537598,0.93187785,0.05385967
32052,right_hand,right_hand,0.9307491,0.0017496397,0.012202102,0.9307491,0.05529919
32053,right_hand,right_hand,0.9223234,0.0018408586,0.012097483,0.9223234,0.06373825
32054,right_hand,right_hand,0.92073596,0.0020010532,0.011377805,0.92073596,0.0658852
32055,right_hand,right_hand,0.9242084,0.0019623775,0.010402438,0.9242084,0.06342674
32056,right_hand,right_hand,0.9252183,0.0019965405,0.010080764,0.9252183,0.06270441
32057,right_hand,right_hand,0.92415565,0.0021055208,0.010062265,0.92415565,0.06367659
32058,right_hand,right_hand,0.9261247,0.0021904472,0.009569051,0.9261247,0.062115785
32059,right_hand,right_hand,0.93024653,0.001997474,0.008759776,0.93024653,0.0589962
32060,right_hand,right_hand,0.928589,0.0020556964,0.008299542,0.928589,0.061055772
32061,right_hand,right_hand,0.9263972,0.0022078333,0.008287588,0.9263972,0.06310738
32062,right_hand,right_hand,0.92570823,0.002563086,0.008525616,0.92570823,0.06320307
32063,right_hand,right_hand,0.928118,0.0027262727,0.0084964605,0.928118,0.060659256
32064,right_hand,right_hand,0.9346659,0.0029434136,0.008110472,0.9346659,0.054280143
32065,right_hand,right_hand,0.9422568,0.0031205206,0.0075694877,0.9422568,0.047053173
32066,right_hand,right_hand,0.950201,0.0032365685,0.006216123,0.950201,0.040346365
32067,right_hand,right_hand,0.9557489,0.0031815437,0.0051834076,0.9557489,0.035886224
32068,right_hand,right_hand,0.96022177,0.0031616865,0.0047019315,0.96022177,0.03191461
32069,right_hand,right_hand,0.9633477,0.0030832842,0.004576708,0.9633477,0.028992306
32070,right_hand,right_hand,0.9679661,0.0030028068,0.0045075174,0.9679661,0.024523588
32071,right_hand,right_hand,0.97081065,0.003021728,0.004587587,0.97081065,0.02158004
32072,right_hand,right_hand,0.973215,0.0028897,0.005043381,0.973215,0.018851928
32073,right_hand,right_hand,0.9735501,0.0027674108,0.005486972,0.9735501,0.018195631
32074,right_hand,right_hand,0.9734254,0.0029733952,0.005654253,0.9734254,0.017946985
32075,right_hand,right_hand,0.9742441,0.0030083773,0.0057172277,0.9742441,0.017030302
32076,right_hand,right_hand,0.978488,0.0025023348,0.005010565,0.978488,0.013999087
32077,right_hand,right_hand,0.9802034,0.0022230826,0.0048047397,0.9802034,0.012768829
32078,right_hand,right_hand,0.98199135,0.0021043045,0.00462917,0.98199135,0.011275117
32079,right_hand,right_hand,0.9834009,0.0019566382,0.004728492,0.9834009,0.009913935
32080,right_hand,right_hand,0.9854283,0.0016154656,0.005126067,0.9854283,0.007830148
32081,right_hand,right_hand,0.9857308,0.0014149253,0.0062286705,0.9857308,0.0066255312
32082,right_hand,right_hand,0.9850017,0.0013397611,0.007531192,0.9850017,0.0061273337
32083,right_hand,right_hand,0.9837992,0.0013179139,0.009216967,0.9837992,0.0056658154
32084,right_hand,right_hand,0.9823569,0.0012405395,0.010537286,0.9823569,0.0058652465
32085,right_hand,right_hand,0.9799575,0.0011564833,0.0122291185,0.9799575,0.006656803
32086,right_hand,right_hand,0.97608715,0.0011702565,0.014453262,0.97608715,0.008289409
32087,right_hand,right_hand,0.9733295,0.0011806295,0.016084123,0.9733295,0.0094058085
32088,right_hand,right_hand,0.97080505,0.0011381021,0.017046576,0.97080505,0.011010308
32089,right_hand,right_hand,0.9657459,0.0011430599,0.019516982,0.9657459,0.013594001
32090,right_hand,right_hand,0.9597232,0.0011708747,0.023103181,0.9597232,0.016002823
32091,right_hand,right_hand,0.9526737,0.0012281461,0.029086385,0.9526737,0.017011782
32092,right_hand,right_hand,0.94637024,0.0010952242,0.036463592,0.94637024,0.016070917
32093,right_hand,right_hand,0.9355137,0.0010143309,0.048236206,0.9355137,0.015235778
32094,right_hand,right_hand,0.926309,0.0009783795,0.056735642,0.926309,0.01597697
32095,right_hand,right_hand,0.9181712,0.000960277,0.06481456,0.9181712,0.016053963
32096,right_hand,right_hand,0.91185546,0.0008795497,0.06969148,0.91185546,0.01757354
32097,right_hand,right_hand,0.9004841,0.0008875262,0.078585625,0.9004841,0.020042768
